"OPPORTUNITY_ZONE_FIPS","LOCALE_FIPS_CODE","ZONE_TYPE","PERCENT_BLACK_OR_AFRICAN_AMERICAN","PERCENT_AMERICAN_INDIAN_OR_ALASKA_NATIVE","PERCENT_ASIAN","PERCENT_NATIVE_HAWAIIAN_OR_PACIFIC","PERCENT_TWO_OR_MORE_RACES","PERCENT_WHITE","PERCENT_HISPANIC_OR_LATINO","PERCENT_OTHER_RACES","PERCENT_BELOW_10_YOA","PERCENT_10_TO_64_YOA","PERCENT_64_PLUS_YOA","TOTAL_THRESHOLD_CRITERIA_EXCEEDED","TOTAL_CATEGORIES_EXCEEDED","DISADVANTAGED_WITHOUT_CONSIDERING_NEIGHBORS","DISADVANTAGED_BASED_ON_NEIGHBORS_AND_RELAXED_LOW_INCOME_THRESHOLD_ONLY","DISADVANTAGED_DUE_TO_TRIBAL_OVERLAP","DISADVANTAGED","PERCENTAGE_DISADVANTAGED_BY_AREA","PERCENT_NEIGHBORS_DISADVANTAGED","TOTAL_POPULATION","PERCENTILE_BELOW_200_PERCENT_FEDERAL_POVERTY_LINE","PERCENT_BELOW_200_PERCENT_FEDERAL_POVERTY_LINE","LOW_INCOME","INCOME_ESTIMATED_ON_NEIGHBOR_INCOME","GTET_90_PERCENTILE_EXPECTED_AGRICULTURE_LOSS_RATE_AND_LOW_INCOME","PERCENTILE_EXPECTED_AGRICULTURAL_LOSS_RATE","EXPECTED_AGRICULTURAL_LOSS_RATE","GTET_90_PERCENTILE_EXPECTED_BUILDING_LOSS_RATE_AND_LOW_INCOME","PERCENTILE_EXPECTED_BUILDING_LOSS_RATE","EXPECTED_BUILDING_LOSS_RATE","GTET_90_PERCENTILE_EXPECTED_POPULATION_LOSS_RATE_AND_LOW_INCOME","PERCENTILE_EXPECTED_POPULATION_LOSS_RATE","EXPECTED_POPULATION_LOSS_RATE","PERCENTILE_PROPERTIES_AT_RISK_OF_FLOOD_IN_30_YEARS","PERCENT_PROPERTIES_AT_RISK_OF_FLOOD_IN_30_YEARS","GTET_90_PERCENTILE_PROPERTIES_AT_RISK_OF_FLOOD_IN_30_YEARS","GTET_90_PERCENTILE_PROPERTIES_AT_RISK_OF_FLOOD_IN_30_YEARS_AND_LOW_INCOME","PERCENTILE_PROPERTIES_AT_RISK_OF_FIRE_IN_30_YEARS","PERCENT_PROPERTIES_AT_RISK_OF_FIRE_IN_30_YEARS","GTET_90_PERCENTILE_PROPERTIES_AT_RISK_OF_FIRE_IN_30_YEARS","GTET_90_PERCENTILE_PROPERTIES_AT_RISK_OF_FIRE_IN_30_YEARS_AND_LOW_INCOME","GTET_90_PERCENTILE_ENERGY_BURDEN_AND_LOW_INCOME","PERCENTILE_ENERGY_BURDEN","ENERGY_BURDEN","GTET_90_PERCENTILE_PM25_EXPOSURE_AND_LOW_INCOME","PERCENTILE_AIRBORNE_PM25","AIRBORNE_PM25","GTET_90_PERCENTILE_DIESEL_PARTICULATE_MATTER_AND_LOW_INCOME","PERCENTILE_DIESEL_PARTICULATE_MATTER_EXPOSURE","DIESEL_PARTICULATE_MATTER_EXPOSURE","GTET_90_PERCENTILE_TRAFFIC_PROXIMITY_AND_LOW_INCOME","PERCENTILE_TRAFFIC_PROXIMITY_AND_VOLUME","TRAFFIC_PROXIMITY_AND_VOLUME","GTET_90_PERCENTILE_FOR_DOT_TRANSIT_BARRIERS_AND_LOW_INCOME","PERCENTILE_DOT_TRAVEL_BARRIERS_SCORE","GTET_90_PERCENTILE_HOUSING_BURDEN_AND_LOW_INCOME","PERCENTILE_HOUSING_BURDEN","PERCENT_HOUSING_BURDEN","GTET_90_PERCENTILE_FOR_LEAD_PAINT","MEDIAN_HOUSE_VALUE_BELOW_90_PERCENTILE_AND_LOW_INCOME","PERCENTILE_PRE_1960S_HOUSING","PERCENT_PRE_1960S_HOUSING","PERCENTILE_MEDIAN_VALUE_OWNER_OCCUPIED_HOUSING_UNITS","MEDIAN_DOLLAR_VALUE_OWNER_OCCUPIED_HOUSING_UNITS","GTET_90_PERCENTILE_LAND_AREA_IMPERVIOUS_SURFACE_OR_CROPLAND_AND_LOW_INCOME","GTET_90_PERCENTILE_LAND_AREA_IMPERVIOUS_SURFACE_OR_CROPLAND","PERCENT_LAND_AREA_IMPERVIOUS_SURFACE_OR_CROPLAND","PERCENTILE_LAND_AREA_IMPERVIOUS_SURFACE_OR_CROPLAND","AREA_GTET_35_ACRES","HISTORIC_UNDERINVESTMENT_AND_LOW_INCOME","HISTORIC_UNDERINVESTMENT","PERCENTILE_HOMES_NO_KITCHEN_NO_INDOOR_PLUMBING","PERCENT_HOMES_NO_KITCHEN_NO_INDOOR_PLUMBING","GTET_90_PERCENTILE_PROXIMITY_TO_HAZARDOUS_WASTE_FACILITIES_AND_LOW_INCOME","PERCENTILE_PROXIMITY_TO_HAZARDOUS_WASTE_SITES","PROXIMITY_TO_HAZARDOUS_WASTE_SITES","GTET_90_PERCENTILE_PROXIMITY_TO_SUPERFUND_SITES_AND_LOW_INCOME","PERCENTILE_PROXIMITY_TO_SUPERFUND_SITES","PROXIMITY_TO_SUPERFUND_SITES","GTET_90_PERCENTILE_PROXIMITY_TO_RISK_MANAGEMENT_PLAN_SITES_AND_LOW_INCOME","PERCENTILE_PROXIMITY_TO_RISK_MANAGEMENT_PLAN_FACILITIES","PROXIMITY_TO_RISK_MANAGEMENT_PLAN_FACILITIES","FORMERLY_USED_DEFENSE_SITE_IN_TRACT","ABANDONED_MINE_IN_TRACT","ABANDONED_MINE_IN_TRACT_AND_LOW_INCOME","FORMERLY_USED_DEFENSE_SITE_IN_TRACT_AND_LOW_INCOME","FORMERLY_USED_DEFENSE_SITE_IN_TRACT_MISSING_DATA_EQUALS_FALSE","ABANDONED_MINE_IN_TRACT_MISSING_DATA_EQUALS_FALSE","GTET_90_PERCENTILE_WASTEWATER_DISCHARGE_AND_LOW_INCOME","PERCENTILE_WASTEWATER_DISCHARGE","WASTEWATER_DISCHARGE","GTET_90_PERCENTILE_LEAKY_UNDERGROUND_STORAGE_TANKS_AND_LOW_INCOME","PERCENTILE_LEAKY_UNDERGROUND_STORAGE_TANKS","LEAKY_UNDERGROUND_STORAGE_TANKS","GTET_90_PERCENTILE_ASTHMA_AND_LOW_INCOME","PERCENTILE_ASTHMA_GTET_18_YOA","PERCENT_ASTHMA_GTET_18_YOA","GTET_90_PERCENTILE_FOR_DIABETES_AND_LOW_INCOME","PERCENTILE_DIAGNOSED_DIABETES_GTET_18_YOA","DIAGNOSED_DIABETES_GTET_18_YOA","GTET_90_PERCENTILE_HEART_DISEASE_AND_LOW_INCOME","PERCENTILE_CORONARY_HEART_DISEASE_GTET_18_YOA","PERCENT_CORONARY_HEART_DISEASE_GTET_18_YOA","GTET_90_PERCENTILE_LOW_LIFE_EXPECTANCY_AND_LOW_INCOME","PERCENTILE_LOW_LIFE_EXPECTANCY","LIFE_EXPECTANCY_YEARS","GTET_THE_90_PERCENTILE_FOR_LOW_MEDIAN_INCOME_AS_PERCENT_OF_AREA_MEDIAN_AND_LOW_HS_ATTAINMENT","PERCENTILE_LOW_MEDIAN_INCOME_AS_PERCENT_AREA_MEDIAN_INCOME","MEDIAN_INCOME_AS_PERCENT_OF_AREA_MEDIAN","GTET_THE_90_PERCENTILE_HOUSEHOLDS_IN_LINGUISTIC_ISOLATION_AND_LOW_HS_ATTAINMENT","PERCENTILE_LINGUISTIC_ISOLATION","PERCENT_LINGUISTIC_ISOLATION","GTET_90_PERCENTILE_UNEMPLOYMENT_AND_LOW_HS","PERCENTILE_UNEMPLOYMENT","PERCENT_UNEMPLOYMENT","GTET_90_PERCENTILE_HOUSEHOLDS_BELOW_100_PERCENT_FEDERAL_POVERTY_LEVEL_AND_LOW_HS_ATTAINMENT","PERCENTILE_BELOW_200_PERCENT_FEDERAL_POVERTY_LINE","PERCENT_BELOW_200_PERCENT_FEDERAL_POVERTY_LINE","PERCENTILE_BELOW_100_PERCENT_FEDERAL_POVERTY_LINE","PERCENT_BELOW_100_PERCENT_FEDERAL_POVERTY_LINE","PERCENTILE_AGE_25_PLUS_LESS_THAN_HIGH_SCHOOL","PERCENT_AGE_25_PLUS_LESS_THAN_HIGH_SCHOOL","PERCENT_RESIDENTS_NOT_CURRENTLY_ENROLLED_IN_HIGHER_ED","UNEMPLOYMENT_PERCENT_ISLAND_AREAS_AND_STATES_AND_PR","PERCENTAGE_HOUSEHOLDS_BELOW_100_PERCENT_OF_FEDERAL_POVERTY_LINE_ISLAND_AREAS_AND_STATES_AND_PR","GTET_90_PERCENTILE_FOR_UNEMPLOYMENT_AND_LOW_HS_EDUCATION_ISLAND_AREAS","GTET_90_PERCENTILE_BELOW_100_PERCENT_FEDERAL_POVERTY_LEVEL_AND_LOW_HS_EDUCATION_ISLAND_AREAS","GTET_90_PERCENTILE_LOW_AREA_MEDIAN_HOUSEHOLD_INCOME_AND_LOW_HS_EDUCATION_ISLAND_AREAS","NUMBER_OF_TRIBAL_AREAS_ALASKA","NAMES_TRIBAL_AREAS","PERCENT_WITHIN_TRIBAL_AREAS"
"01073013100","013100","LOW_INCOME_COMMUNITY","0.95","0.0","0.0","0.0","0.0","0.01","0.03","0.03","0.16","0.63","0.19","9","6.0","True","False","","True","100","85.0","3837.0","0.91","0.55","True","False","False","12.0","0.0011","True","91.0","0.0904","False","53.0","0.0002","79.0","15.0","False","False","72.0","3.0","False","False","True","96.0","6.0","False","83.0","9.9","False","71.0","0.36","False","16.0","37.45","False","71.0","False","75.0","32.0","False","60.0","33.0","8.0","78000.0","False","False","3159.0","40.0","True","True","True","0.84","0.02","False","67.0","1.82","False","53.0","0.06","True","92.0","2.33","","","False","False","False","False","False","9.0","0.0","False","44.0","1.39","True","93.0","1220.0","True","99.0","2420.0","True","95.0","980.0","True","96.0","70.8","False","89.0","54.0","False","46.0","1.0","False","89.0","10.0","True","89.0","59.0","93.0","36.0","68.0","14.0","95.0","13.0","30.0","False","False","False","","","",""
"01075030100","030100","LOW_INCOME_COMMUNITY","0.11","0.0","0.0","0.0","0.0","0.86","0.0","0.02","0.09","0.71","0.18","4","4.0","True","False","","True","100","50.0","5482.0","0.76","0.38","True","False","False","83.0","0.9132","False","75.0","0.036","True","90.0","0.0009","73.0","13.0","False","False","71.0","1.0","False","False","True","92.0","5.0","False","54.0","8.71","False","8.0","0.07","False","","","True","98.0","False","14.0","13.0","False","48.0","23.0","10.0","83600.0","False","False","451.0","6.0","True","False","","0.21","0.0","False","20.0","0.11","False","24.0","0.02","False","3.0","0.03","","","False","False","False","False","False","10.0","0.0","False","25.0","0.39","False","65.0","1019.0","False","88.0","1520.0","True","94.0","950.0","False","84.0","74.4","False","64.0","81.0","False","12.0","0.0","False","89.0","11.0","False","74.0","44.0","73.0","19.0","68.0","14.0","94.0","7.0","14.0","False","False","False","","","",""
"01077010100","010100","LOW_INCOME_COMMUNITY","0.19","0.0","0.04","0.0","0.01","0.72","0.02","0.0","0.04","0.87","0.07","3","1.0","True","False","","True","100","62.0","1799.0","0.5","0.22","False","False","False","14.0","0.0018","False","59.0","0.0196","False","80.0","0.0005","76.0","14.0","False","False","33.0","0.0","False","False","False","95.0","6.0","False","40.0","8.21","False","58.0","0.28","False","69.0","601.14","False","79.0","False","90.0","44.0","False","73.0","49.0","7.0","76400.0","False","False","2558.0","32.0","True","False","","0.98","0.06","False","53.0","0.94","False","16.0","0.01","False","94.0","2.88","","","False","False","False","False","False","62.0","0.0","False","51.0","1.9","False","93.0","1220.0","False","35.0","930.0","False","31.0","500.0","False","93.0","72.0","True","93.0","47.0","False","12.0","0.0","True","94.0","14.0","True","97.0","76.0","96.0","43.0","85.0","22.0","46.0","7.0","47.0","False","False","False","","","",""
"01077010900","010900","LOW_INCOME_COMMUNITY","0.22","0.0","0.01","0.0","0.0","0.72","0.04","0.0","0.11","0.65","0.23","0","0.0","False","False","","False","0","83.0","7190.0","0.67","0.32","True","False","False","32.0","0.0228","False","58.0","0.0191","False","80.0","0.0005","45.0","6.0","False","False","33.0","0.0","False","False","False","59.0","3.0","False","37.0","8.14","False","60.0","0.29","False","57.0","394.89","False","16.0","False","65.0","27.0","False","29.0","9.0","32.0","140400.0","False","False","4157.0","54.0","True","False","","0.55","0.0","False","69.0","2.02","False","17.0","0.01","False","89.0","1.98","","","False","False","False","False","False","63.0","0.0","False","71.0","4.28","False","46.0","950.0","False","79.0","1340.0","False","88.0","860.0","False","60.0","77.4","False","57.0","87.0","False","60.0","2.0","False","35.0","3.0","False","73.0","44.0","81.0","24.0","46.0","9.0","88.0","4.0","16.0","False","False","False","","","",""
"01079979100","979100","LOW_INCOME_COMMUNITY","0.58","0.02","0.0","0.0","0.04","0.34","0.0","0.0","0.05","0.75","0.18","0","0.0","False","False","","False","0","60.0","1586.0","0.58","0.27","False","False","False","48.0","0.0978","False","62.0","0.0216","False","96.0","0.0015","90.0","26.0","True","False","70.0","0.0","False","False","False","85.0","4.0","False","44.0","8.39","False","29.0","0.15","False","18.0","47.24","False","98.0","False","22.0","15.0","False","18.0","4.0","24.0","118300.0","False","False","5148.0","68.0","True","False","","0.55","0.0","False","22.0","0.13","False","20.0","0.02","False","18.0","0.11","False","","False","False","False","False","False","74.0","0.02","False","17.0","0.16","False","82.0","1100.0","False","94.0","1789.0","False","79.0","770.0","False","","","False","53.0","90.0","False","12.0","0.0","False","77.0","7.0","False","54.0","32.0","55.0","13.0","81.0","20.0","94.0","8.0","7.0","False","False","False","","","",""
"01081040200","040200","LOW_INCOME_COMMUNITY","0.16","0.0","0.07","0.0","0.02","0.71","0.04","0.0","0.05","0.87","0.07","0","0.0","False","False","","False","0","28.0","5380.0","0.09","0.02","False","False","False","","0.0","False","33.0","0.0066","False","44.0","0.0001","59.0","9.0","False","False","33.0","0.0","False","False","False","57.0","3.0","False","65.0","9.08","False","54.0","0.26","False","70.0","634.89","False","39.0","False","84.0","38.0","False","29.0","9.0","54.0","212000.0","False","False","3865.0","50.0","True","False","","0.9","0.02","False","78.0","3.15","False","7.0","0.01","False","44.0","0.28","","","False","False","False","False","False","","","False","86.0","8.67","False","49.0","960.0","False","9.0","700.0","False","13.0","400.0","False","44.0","79.09","False","65.0","80.0","False","59.0","2.0","False","6.0","1.0","False","79.0","49.0","92.0","35.0","7.0","2.0","53.0","1.0","20.0","False","False","False","","","",""
"01081040300","040300","LOW_INCOME_COMMUNITY","0.12","0.0","0.09","0.0","0.02","0.73","0.01","0.0","0.02","0.88","0.09","2","1.0","True","False","","True","100","0.0","2327.0","0.05","0.0","False","False","False","","0.0","False","29.0","0.0055","False","40.0","0.0001","27.0","4.0","False","False","33.0","0.0","False","False","False","57.0","3.0","False","65.0","9.09","False","55.0","0.26","False","66.0","548.73","False","73.0","False","81.0","36.0","False","45.0","20.0","61.0","241200.0","False","False","3122.0","40.0","True","False","","0.47","0.0","False","81.0","3.6","False","8.0","0.01","False","51.0","0.37","","","False","False","False","False","False","","","False","82.0","6.91","False","68.0","1030.0","False","12.0","730.0","False","21.0","450.0","False","10.0","83.1","True","96.0","40.0","False","63.0","3.0","False","52.0","5.0","True","79.0","48.0","91.0","33.0","59.0","12.0","51.0","4.0","25.0","False","False","False","","","",""
"01081040604","040604","LOW_INCOME_COMMUNITY","0.06","0.0","0.06","0.0","0.01","0.8","0.04","0.0","0.06","0.89","0.04","0","0.0","False","False","","False","0","0.0","5202.0","0.11","0.03","False","False","False","","0.0","False","35.0","0.0073","False","45.0","0.0001","59.0","9.0","False","False","85.0","72.0","False","False","False","93.0","5.0","False","64.0","9.06","False","35.0","0.18","False","46.0","252.84","False","43.0","False","97.0","56.0","False","9.0","1.0","0.0","19800.0","False","False","1621.0","20.0","True","False","","0.21","0.0","False","55.0","1.05","False","9.0","0.01","False","51.0","0.38","","","False","False","False","False","False","67.0","0.0","False","62.0","3.0","False","89.0","1160.0","False","1.0","440.0","False","2.0","250.0","False","","","False","97.0","37.0","False","55.0","2.0","False","83.0","9.0","False","96.0","71.0","98.0","53.0","28.0","5.0","32.0","7.0","48.0","False","False","False","","","",""
"01081040700","040700","LOW_INCOME_COMMUNITY","0.13","0.0","0.04","0.0","0.01","0.78","0.02","0.0","0.0","1.0","0.0","0","0.0","False","False","","False","0","14.0","5309.0","0.02","0.0","False","False","False","","0.0","False","30.0","0.006","False","39.0","0.0001","18.0","2.0","False","False","33.0","0.0","False","False","False","99.0","12.0","False","65.0","9.08","False","46.0","0.22","False","60.0","430.06","False","69.0","False","99.0","81.0","False","16.0","3.0","24.0","118100.0","False","False","4056.0","53.0","True","False","","0.78","0.01","False","75.0","2.64","False","8.0","0.01","False","48.0","0.34","","","False","False","False","False","False","43.0","0.0","False","78.0","5.67","False","98.0","1450.0","False","0.0","270.0","False","0.0","170.0","False","","","False","99.0","27.0","False","69.0","4.0","False","92.0","12.0","False","99.0","95.0","99.0","83.0","33.0","6.0","1.0","0.0","63.0","False","False","False","","","",""
"01081040800","040800","LOW_INCOME_COMMUNITY","0.07","0.0","0.1","0.0","0.01","0.73","0.06","0.0","0.0","0.98","0.01","0","0.0","False","False","","False","0","25.0","2617.0","0.11","0.03","False","False","False","","0.0","False","25.0","0.0048","False","36.0","0.0001","23.0","3.0","False","False","33.0","0.0","False","False","False","99.0","9.0","False","65.0","9.08","False","47.0","0.23","False","68.0","582.18","False","82.0","False","99.0","79.0","False","26.0","8.0","30.0","135900.0","False","False","6800.0","87.0","True","False","","0.57","0.0","False","66.0","1.81","False","8.0","0.01","False","43.0","0.26","","","False","False","False","False","False","5.0","0.0","False","73.0","4.46","False","89.0","1170.0","False","0.0","310.0","False","0.0","180.0","False","","","False","99.0","17.0","False","82.0","8.0","False","84.0","9.0","False","99.0","89.0","99.0","69.0","36.0","7.0","13.0","0.0","55.0","False","False","False","","","",""
"01081041100","041100","LOW_INCOME_COMMUNITY","0.39","0.0","0.05","0.0","0.0","0.46","0.08","0.0","0.1","0.75","0.13","0","0.0","False","False","","False","0","22.0","10870.0","0.76","0.39","True","False","False","","0.0","False","37.0","0.0079","False","47.0","0.0001","42.0","6.0","False","False","67.0","0.0","False","False","False","54.0","3.0","False","64.0","9.06","False","41.0","0.2","False","42.0","211.56","False","50.0","False","68.0","29.0","False","32.0","11.0","35.0","150200.0","False","False","1651.0","21.0","True","False","","0.47","0.0","False","62.0","1.44","False","7.0","0.01","False","59.0","0.55","","","False","False","False","False","False","30.0","0.0","False","57.0","2.47","False","57.0","990.0","False","67.0","1190.0","False","57.0","630.0","False","52.0","78.3","False","68.0","78.0","False","66.0","3.0","False","43.0","4.0","False","78.0","48.0","71.0","18.0","58.0","11.0","90.0","8.0","25.0","False","False","False","","","",""
"01081041300","041300","LOW_INCOME_COMMUNITY","0.3","0.0","0.0","0.0","0.01","0.66","0.01","0.01","0.12","0.69","0.17","0","0.0","False","False","","False","0","50.0","3185.0","0.71","0.35","True","False","False","","0.0","False","27.0","0.0051","False","38.0","0.0001","28.0","4.0","False","False","69.0","0.0","False","False","False","61.0","3.0","False","65.0","9.08","False","52.0","0.25","False","61.0","453.23","False","22.0","False","87.0","41.0","False","64.0","38.0","49.0","188000.0","False","False","3347.0","43.0","True","False","","0.21","0.0","False","61.0","1.42","False","6.0","0.01","False","82.0","1.38","","","False","False","False","False","False","","","False","83.0","7.22","False","57.0","990.0","False","77.0","1320.0","False","72.0","720.0","False","69.0","76.5","False","48.0","94.0","False","12.0","0.0","False","14.0","2.0","False","73.0","44.0","66.0","16.0","54.0","10.0","91.0","4.0","21.0","False","False","False","","","",""
"01083020201","020201","LOW_INCOME_COMMUNITY","0.04","0.01","0.0","0.0","0.0","0.81","0.13","0.06","0.11","0.71","0.16","0","0.0","False","False","","False","0","50.0","4531.0","0.81","0.42","True","False","False","77.0","0.6232","False","65.0","0.0242","False","75.0","0.0004","53.0","8.0","False","False","33.0","0.0","False","False","False","78.0","4.0","False","42.0","8.28","False","34.0","0.18","False","20.0","57.56","False","86.0","False","42.0","20.0","False","32.0","11.0","22.0","113400.0","False","False","3348.0","43.0","True","False","","0.81","0.01","False","30.0","0.2","False","25.0","0.02","False","49.0","0.34","","","False","False","False","False","False","87.0","0.22","False","23.0","0.33","False","65.0","1019.0","False","70.0","1230.0","False","69.0","700.0","False","89.0","73.3","False","79.0","67.0","False","48.0","1.0","False","7.0","1.0","False","74.0","44.0","72.0","18.0","80.0","19.0","98.0","4.0","19.0","False","False","False","","","",""
"01083020600","020600","LOW_INCOME_COMMUNITY","0.07","0.0","0.0","0.0","0.03","0.69","0.19","0.12","0.17","0.67","0.15","3","2.0","True","False","","True","100","33.0","4946.0","0.9","0.53","True","False","False","76.0","0.602","False","65.0","0.0241","False","80.0","0.0005","54.0","8.0","False","False","33.0","0.0","False","False","False","77.0","4.0","False","43.0","8.35","False","46.0","0.22","False","28.0","104.57","False","81.0","False","73.0","31.0","False","57.0","31.0","15.0","94600.0","False","False","3714.0","48.0","True","False","","0.56","0.0","False","44.0","0.55","False","27.0","0.02","False","60.0","0.56","","","False","False","False","False","True","95.0","2.48","False","78.0","5.68","False","73.0","1050.0","False","84.0","1430.0","False","87.0","850.0","False","82.0","74.7","True","94.0","46.0","False","65.0","3.0","True","92.0","12.0","False","88.0","58.0","76.0","21.0","90.0","27.0","95.0","9.0","29.0","False","False","False","","","",""
"01083020700","020700","LOW_INCOME_COMMUNITY","0.18","0.01","0.0","0.02","0.01","0.66","0.11","0.0","0.18","0.72","0.08","5","3.0","True","False","","True","100","40.0","2416.0","0.91","0.54","True","False","False","78.0","0.6568","False","69.0","0.0276","False","84.0","0.0006","68.0","11.0","False","False","33.0","0.0","False","False","False","57.0","3.0","False","44.0","8.4","False","58.0","0.28","False","33.0","134.69","False","19.0","False","73.0","31.0","False","35.0","13.0","30.0","135600.0","False","False","4060.0","53.0","True","False","","0.97","0.05","False","55.0","1.02","False","29.0","0.03","False","82.0","1.42","","","False","False","False","False","False","71.0","0.01","False","56.0","2.36","False","83.0","1110.0","False","77.0","1320.0","False","71.0","710.0","True","91.0","72.7","True","97.0","36.0","False","69.0","4.0","True","93.0","13.0","True","91.0","62.0","93.0","35.0","74.0","17.0","91.0","3.0","23.0","False","False","False","","","",""
"01085780800","780800","LOW_INCOME_COMMUNITY","0.64","0.0","0.0","0.0","0.0","0.34","0.0","0.0","0.13","0.64","0.22","7","5.0","True","False","","True","100","66.0","3373.0","0.93","0.58","True","False","True","92.0","1.9055","False","60.0","0.0204","False","88.0","0.0008","76.0","14.0","False","False","78.0","28.0","False","False","True","94.0","6.0","False","55.0","8.73","False","25.0","0.14","False","5.0","7.77","True","98.0","False","56.0","24.0","False","24.0","7.0","11.0","86500.0","False","False","922.0","12.0","True","False","","0.61","0.0","False","18.0","0.1","False","39.0","0.04","False","16.0","0.1","","","False","False","False","False","False","26.0","0.0","False","19.0","0.19","True","90.0","1180.0","True","97.0","2030.0","True","95.0","980.0","False","86.0","74.0","True","90.0","52.0","False","12.0","0.0","False","80.0","8.0","False","90.0","60.0","78.0","22.0","85.0","23.0","97.0","10.0","24.0","False","False","False","","","",""
"01087231500","231500","LOW_INCOME_COMMUNITY","0.44","0.0","0.0","0.0","0.01","0.54","0.0","0.0","0.07","0.67","0.24","2","2.0","True","False","","True","100","57.0","2633.0","0.8","0.42","True","False","False","83.0","0.9082","False","55.0","0.0169","False","47.0","0.0001","52.0","8.0","False","False","86.0","76.0","False","False","True","92.0","5.0","False","63.0","9.03","False","22.0","0.12","False","3.0","3.44","False","82.0","False","43.0","20.0","False","55.0","29.0","8.0","79000.0","False","False","923.0","12.0","True","False","","0.46","0.0","False","16.0","0.08","False","14.0","0.01","False","12.0","0.08","False","","False","False","False","False","False","23.0","0.0","False","15.0","0.12","False","86.0","1130.0","True","94.0","1770.0","False","87.0","850.0","False","83.0","74.5","False","73.0","72.0","False","26.0","0.0","False","71.0","6.0","False","76.0","46.0","70.0","18.0","69.0","15.0","95.0","6.0","30.0","False","False","False","","","",""
"01087231603","231603","LOW_INCOME_COMMUNITY","0.82","0.0","0.0","0.0","0.01","0.15","0.0","0.0","0.08","0.64","0.27","3","3.0","True","False","","True","100","85.0","954.0","0.73","0.36","True","False","False","83.0","0.9444","False","55.0","0.0173","False","51.0","0.0002","73.0","13.0","False","False","86.0","77.0","False","False","True","93.0","5.0","False","64.0","9.04","False","36.0","0.18","False","27.0","98.3","False","67.0","False","61.0","26.0","False","42.0","18.0","10.0","84700.0","False","False","611.0","8.0","True","False","","0.63","0.0","False","20.0","0.11","False","17.0","0.01","False","27.0","0.15","True","","False","True","True","False","False","59.0","0.0","False","16.0","0.13","False","82.0","1100.0","True","96.0","1970.0","False","76.0","750.0","False","86.0","74.0","False","44.0","98.0","False","12.0","0.0","False","48.0","4.0","False","67.0","40.0","58.0","13.0","66.0","14.0","95.0","16.0","31.0","False","False","False","","","",""
"01087232200","232200","LOW_INCOME_COMMUNITY","0.8","0.0","0.0","0.0","0.0","0.19","0.0","0.0","0.15","0.7","0.14","4","3.0","True","False","","True","100","55.0","2519.0","0.85","0.46","True","False","False","82.0","0.832","False","59.0","0.0196","False","60.0","0.0002","83.0","18.0","False","False","82.0","59.0","False","False","True","93.0","5.0","False","63.0","9.01","False","21.0","0.12","False","14.0","29.62","False","89.0","False","53.0","23.0","False","30.0","10.0","11.0","86000.0","False","False","1006.0","13.0","True","False","","0.21","0.0","False","14.0","0.07","False","25.0","0.02","False","10.0","0.07","False","","False","False","False","False","False","67.0","0.0","False","16.0","0.14","True","91.0","1190.0","True","97.0","2000.0","False","84.0","819.0","False","80.0","75.0","False","71.0","74.0","False","12.0","0.0","True","97.0","17.0","False","79.0","48.0","89.0","30.0","78.0","18.0","97.0","4.0","15.0","False","False","False","","","",""
"01089000201","000201","LOW_INCOME_COMMUNITY","0.85","0.0","0.0","0.0","0.01","0.09","0.04","0.0","0.23","0.66","0.09","7","3.0","True","False","","True","100","50.0","925.0","0.97","0.69","True","False","False","28.0","0.0139","False","69.0","0.0281","False","78.0","0.0005","48.0","7.0","False","False","33.0","0.0","False","False","True","90.0","5.0","False","45.0","8.42","False","53.0","0.25","False","35.0","150.53","False","46.0","False","89.0","43.0","False","55.0","29.0","9.0","80300.0","False","False","2384.0","30.0","True","False","","0.21","0.0","False","80.0","3.34","False","48.0","0.05","False","42.0","0.26","","","False","False","False","False","False","88.0","0.25","False","50.0","1.85","True","98.0","1400.0","True","98.0","2270.0","True","93.0","930.0","True","94.0","71.8","True","97.0","36.0","False","12.0","0.0","False","72.0","7.0","True","97.0","75.0","91.0","33.0","85.0","23.0","94.0","17.0","54.0","False","False","False","","","",""
"01089000202","000202","LOW_INCOME_COMMUNITY","0.82","0.0","0.0","0.0","0.0","0.13","0.04","0.0","0.02","0.91","0.06","3","1.0","True","False","","True","100","62.0","3712.0","0.02","0.0","False","False","False","37.0","0.0395","False","69.0","0.0276","False","78.0","0.0005","78.0","15.0","False","False","33.0","0.0","False","False","False","94.0","6.0","False","46.0","8.45","False","54.0","0.26","False","54.0","340.57","False","60.0","False","85.0","39.0","False","59.0","33.0","5.0","67600.0","False","False","3056.0","39.0","True","False","","0.21","0.0","False","80.0","3.42","False","48.0","0.05","False","38.0","0.21","","","False","False","False","False","False","92.0","0.95","False","64.0","3.25","False","98.0","1430.0","False","38.0","950.0","False","18.0","430.0","False","93.0","72.0","True","98.0","30.0","False","12.0","0.0","True","95.0","15.0","True","94.0","67.0","96.0","44.0","83.0","22.0","32.0","13.0","31.0","False","False","False","","","",""
